cell_id	x	y	celltype	valve	score__Valve_defects	z__Valve_defects	score__Atrioventricular_septal_defect	z__Atrioventricular_septal_defect	score__Atrial_septal_defect	z__Atrial_septal_defect	score__Ventricular_septal_defect	z__Ventricular_septal_defect	score__Malformation_of_the_outflow_tract	z__Malformation_of_the_outflow_tract	score__HypertrophicCardiomyopathy	z__HypertrophicCardiomyopathy	score__DilatedCardiomyopathy	z__DilatedCardiomyopathy	score__PCGC_DeNovoVariants	z__PCGC_DeNovoVariants	score__Single_ventricle_disease	z__Single_ventricle_disease	score__Familial_thoracic_aortic_aneurysm_and_aortic_dissection	z__Familial_thoracic_aortic_aneurysm_and_aortic_dissection
ATR_093_set19__637	18554.40234865236	17427.612687741395	vCM-LV-Compact II	False	0.34692243	-0.739676	0.4005756	-0.40105835	0.46657974	-0.047991928	0.45426574	0.5040134	0.4132356	-0.25812197	1.0309453	2.1431143	0.8552663	2.251417	0.34177297	-1.5325735	0.4644771	-0.48554996	0.26617816	-1.0343102
ATR_094_set19__286	18672.441836660088	17471.663076805748	Pericyte	False	0.24811864	-2.010688	0.34451136	-1.0435181	0.28902456	-2.6790943	0.21557133	-2.9423988	0.24917522	-2.595671	0.41015545	0.3102091	0.3199714	0.04177797	0.40746114	-0.35832834	0.24617405	-2.7731464	0.80845207	0.8909411
ATR_096_set19__148	18359.415031823173	17163.679529743764	LEC	False	0.3431262	-0.78851056	0.34563547	-1.0306364	0.38815883	-1.2100726	0.3280854	-1.3178537	0.36456433	-0.95159525	0.09172147	-0.6299791	0.14406963	-0.6843255	0.3964931	-0.5543934	0.33795673	-1.8113562	0.593866	0.12908967
ATR_097_set19__106	18063.33967429777	17073.571753947643	vCM-RV-Proliferating	False	0.32356566	-1.0401375	0.33776778	-1.1207951	0.4190731	-0.7519692	0.4089063	-0.1509131	0.40090892	-0.43375385	1.0573	2.2209275	0.81303144	2.0770762	0.35449907	-1.305081	0.51408035	0.03424227	0.2822496	-0.97725135
ATR_097_set19__162	18023.63925621279	16984.787154376376	vCM-LV-Compact I	False	0.32867453	-0.97441703	0.3615335	-0.84845555	0.43450415	-0.52330416	0.414026	-0.076992095	0.3871583	-0.62967396	1.1773775	2.5754607	0.89373064	2.4101937	0.36218408	-1.1677034	0.5242836	0.141162	0.43025076	-0.45179838
ATR_097_set19__263	17969.526020869213	17180.289143944363	Compact vFibro	False	0.36579883	-0.4968499	0.39154255	-0.50457126	0.4019822	-1.005231	0.27101022	-2.1419392	0.40696308	-0.34749353	0.0738671	-0.6826948	0.1641404	-0.60147554	0.36348218	-1.1444986	0.37052828	-1.470039	0.7324533	0.62112033
ATR_097_set19__294	18114.85233881283	17070.3021338347	vCM-LV-Compact I	False	0.341611	-0.80800223	0.37964496	-0.6409099	0.4549453	-0.22039694	0.40671384	-0.18256925	0.38221833	-0.70005924	0.4955809	0.562431	0.4319817	0.5041443	0.44214067	0.2616048	0.42697725	-0.8785106	0.22920911	-1.1655625
ATR_102_set19__155	18978.45246199885	17706.86526545739	vCM-LV-Compact I	False	0.30248308	-1.3113438	0.33244228	-1.1818218	0.420751	-0.72710526	0.40034983	-0.27445674	0.3574467	-1.053008	1.3088051	2.9635057	0.9762381	2.7507756	0.36658797	-1.0889792	0.5173061	0.06804482	0.38928863	-0.59722745
ATR_102_set19__222	19000.221488817282	17755.715082118757	vCM-LV-Compact I	False	0.31642872	-1.1319472	0.32576734	-1.2583123	0.41273707	-0.84585977	0.44307044	0.342369	0.3649066	-0.9467184	1.1628488	2.5325644	0.9038046	2.451778	0.34471986	-1.4798948	0.41517672	-1.0021683	0.26231655	-1.0480202
ATR_102_set19__257	18962.47642162792	17780.85888058514	vCM-LV-Compact I	False	0.30380622	-1.2943231	0.28518087	-1.7234069	0.41709068	-0.7813457	0.3829429	-0.52578855	0.35450873	-1.0948684	1.369517	3.1427598	1.0192336	2.9282563	0.33153117	-1.7156565	0.42272538	-0.9230659	0.37606594	-0.6441724
ATR_102_set19__282	18886.617551692216	17578.9267779214	vCM-LV-Compact I	False	0.27064744	-1.7208776	0.29909307	-1.5639821	0.40282097	-0.9928015	0.36516568	-0.7824664	0.34242284	-1.2670693	1.3582673	3.1095448	1.0043813	2.8669477	0.32990265	-1.7447679	0.46898922	-0.43826735	0.37431133	-0.65040183
ATR_102_set19__29	18973.731717638817	17676.314126531266	vCM-LV-Compact II	False	0.31754538	-1.1175823	0.2818753	-1.7612864	0.40546158	-0.9536717	0.41137335	-0.115292564	0.34841338	-1.1817156	1.0282359	2.1351147	0.8019978	2.0315304	0.35216057	-1.3468841	0.50334185	-0.078286335	0.30116782	-0.91008544
ATR_102_set19__44	18949.39455373589	17690.73126091331	vCM-LV-Compact I	False	0.32612202	-1.0072526	0.36433673	-0.8163323	0.4479846	-0.32354397	0.42598072	0.095617354	0.37427607	-0.81322134	1.5218613	3.5925622	1.151208	3.4730325	0.37663737	-0.9093356	0.5040252	-0.07112533	0.41182208	-0.5172263
ATR_102_set19__98	18883.280136431677	17801.735777037247	vCM-LV-Compact II	False	0.32353032	-1.0405922	0.42216396	-0.15366988	0.44802186	-0.32299194	0.40552175	-0.1997814	0.37993318	-0.73261833	1.3705101	3.145692	1.0033503	2.8626916	0.37948346	-0.85845876	0.48939908	-0.22439262	0.3877043	-0.60285234
ATR_103_set19__119	18759.747920773247	17602.542531831416	vCM-LV-Compact II	False	0.4132547	0.113622636	0.46025944	0.2828794	0.53584534	0.97842085	0.51624787	1.3989483	0.5131648	1.1656796	0.92504513	1.83044	0.7804166	1.9424458	0.430741	0.057823922	0.6091954	1.0309526	0.33435214	-0.7922702
ATR_103_set19__130	18746.248594328128	17561.191458185684	vCM-LV-Compact I	False	0.37567073	-0.36985773	0.42153168	-0.16091546	0.5021637	0.47930938	0.47642684	0.82398856	0.4246046	-0.096135445	1.4821159	3.475212	1.1306777	3.3882854	0.42417577	-0.059536707	0.56750214	0.594049	0.45020118	-0.38096783
ATR_103_set19__264	18633.20488350297	17780.947155167887	vCM-LV-Compact II	False	0.32922378	-0.96735144	0.35331535	-0.94263005	0.4147539	-0.81597316	0.37623432	-0.62265074	0.355653	-1.0785649	0.1177456	-0.5531419	0.1754979	-0.55459297	0.3942852	-0.59386206	0.3245238	-1.9521197	0.09834071	-1.6301886
ATR_103_set19__282	18616.0453370417	17763.470728783155	Pericyte	False	0.42408112	0.2528936	0.40942153	-0.29968983	0.43346033	-0.5387721	0.33617654	-1.2010288	0.40471917	-0.37946492	0.18518661	-0.3540198	0.24904665	-0.25099173	0.37417832	-0.95329374	0.36923793	-1.4835606	0.9296961	1.3213973
ATR_103_set19__415	18630.747138556035	17575.389477690154	vCM-LV-Compact I	False	0.33332092	-0.91464585	0.36671233	-0.7891094	0.45377633	-0.23771927	0.43673995	0.2509656	0.39065233	-0.5798908	1.4839462	3.4806163	1.1174933	3.3338616	0.3858623	-0.7444305	0.51087135	0.0006152278	0.4046094	-0.5428336
ATR_103_set19__418	18627.1473997505	17721.233804575513	vCM-LV-Compact I	False	0.28226215	-1.571466	0.30140376	-1.537503	0.39501598	-1.1084598	0.42473304	0.07760269	0.32850546	-1.4653658	1.3711958	3.1477165	1.0179695	2.9230382	0.31711975	-1.9732758	0.47752947	-0.3487742	0.30517823	-0.8958472
ATR_103_set19__431	18802.588624570213	17634.41448034984	vCM-LV-Compact II	False	0.361869	-0.54740316	0.38001412	-0.6366796	0.47367984	0.057221025	0.49085853	1.0323619	0.4034778	-0.39715233	1.0732939	2.26815	0.86356455	2.2856715	0.32858834	-1.7682626	0.4869273	-0.25029433	0.23249507	-1.1538963
ATR_103_set19__450	18756.428617750018	17660.509236903556	vCM-LV-Compact II	False	0.42328545	0.24265818	0.4444216	0.101388	0.5370731	0.99661404	0.5025153	1.2006695	0.47057322	0.55883014	1.1347113	2.4494872	0.9038386	2.4519181	0.45481285	0.48813343	0.53532565	0.25687167	0.32455316	-0.82705975
ATR_103_set19__451	18745.868933360944	17662.291593322716	vCM-LV-Compact I	False	0.31137496	-1.1969587	0.39925203	-0.41622573	0.42793772	-0.6206089	0.39802918	-0.30796364	0.365332	-0.94065726	1.1104413	2.3778293	0.8318674	2.154829	0.35876915	-1.2287489	0.47792313	-0.34464905	0.3669546	-0.6765207
ATR_103_set19__623	18760.59282404348	17711.65299087439	vCM-LV-Compact II	False	0.30118102	-1.3280936	0.3771233	-0.66980654	0.40632877	-0.94082123	0.37850595	-0.58985174	0.3486123	-1.1788813	1.0993629	2.3451197	0.8306777	2.149918	0.33610365	-1.6339185	0.48899543	-0.22862239	0.51479995	-0.15162086
