	Atrial_septal_defect	Atrioventricular_septal_defect	DilatedCardiomyopathy	Familial_thoracic_aortic_aneurysm_and_aortic_dissection	HypertrophicCardiomyopathy	Malformation_of_the_outflow_tract	PCGC_DeNovoVariants	Single_ventricle_disease	Valve_defects	Ventricular_septal_defect
VEN_108_set29__402	-0.3398	-0.3806	0.0771	-0.4274	0.1354	-0.3509	-0.3773	-0.4105	-0.3653	-0.3307
VEN_108_set29__421	-0.3244	0.1211	0.8791	-0.2070	0.5844	-0.2936	-0.4770	0.0753	-0.2785	-0.3853
VEN_108_set29__432	-0.1171	-0.1081	0.3015	-0.4079	0.4543	-0.0796	-0.2130	0.0192	-0.1378	-0.1133
VEN_108_set29__438	0.1840	0.1637	-0.2379	-0.0073	-0.4763	0.0511	0.2596	0.1111	0.0904	0.0137
VEN_108_set29__459	-0.1589	0.5637	1.0356	-0.4948	0.2742	0.3190	-0.1264	0.0824	-0.2386	-0.0861
VEN_108_set29__480	1.1077	0.3571	1.5573	0.4638	1.7042	1.0703	1.1130	0.7772	1.0862	1.2895
VEN_108_set29__533	-0.1011	-0.1242	0.2978	-0.2417	0.5154	-0.0288	-0.2089	0.0739	-0.1230	0.0460
VEN_108_set29__583	-0.2495	-0.5982	-0.1038	-0.0386	-0.1724	-0.5593	-0.0300	-0.7911	-0.5150	-0.5612
VEN_108_set29__735	-0.8533	-1.1671	-1.0132	-0.8539	-0.9812	-1.0797	-0.7625	-1.2847	-0.8659	-1.0192
VEN_108_set29__85	-0.3115	-0.4674	-0.8665	-0.3170	-0.7326	-0.2522	-0.2152	-0.0787	-0.3227	-0.3034
VEN_108_set2__102	0.2175	0.3357	-0.3044	0.7139	-0.4455	0.2411	0.3162	0.2056	0.3231	0.2629
VEN_108_set2__114	-0.1996	-0.1366	-0.6573	-0.1048	-0.5516	-0.1821	-0.1741	0.1796	-0.0333	-0.1804
VEN_108_set2__158	-0.1454	-0.1464	-0.7022	0.6501	-0.7762	0.1783	-0.2095	-0.3931	-0.0364	-0.2786
VEN_108_set2__191	0.0274	0.0023	0.4657	-0.0726	0.6342	-0.0683	0.0100	0.1306	-0.0117	0.0864
VEN_108_set2__230	0.5020	0.4352	0.7584	0.0588	0.8645	0.3703	0.4259	0.4349	0.4070	0.5001
VEN_108_set2__237	0.4238	0.3883	0.7947	0.0613	0.9126	0.2778	0.3167	0.4302	0.3353	0.4069
VEN_108_set2__357	-0.6227	-0.6290	-0.8850	-0.9706	-1.4758	-0.9070	-0.6171	-0.9556	-0.7086	-0.9096
VEN_108_set2__469	0.5503	0.5236	0.9972	-0.2694	1.0592	0.4557	0.2951	0.5874	0.4838	0.6730
VEN_108_set2__529	0.5135	0.5318	0.8385	0.0388	0.9404	0.3903	0.4580	0.5050	0.4183	0.4740
VEN_108_set2__564	-0.1432	-0.2105	-0.6791	-0.3005	-0.8233	-0.1243	-0.1471	-0.2636	-0.1543	-0.1743
VEN_108_set2__73	0.5057	0.5789	0.8006	0.0330	0.8430	0.4124	0.4481	0.5266	0.4062	0.5538
VEN_108_set31__26	0.1497	0.1423	0.6278	0.0276	0.7234	0.1111	0.0331	0.2121	0.0962	0.1541
VEN_108_set31__30	0.3906	0.3730	0.7471	0.1495	0.7903	0.3364	0.2575	0.4311	0.3206	0.4107
VEN_108_set31__317	-0.1503	-0.1180	0.1260	-1.0127	0.0544	-0.3545	-0.1638	-0.2331	-0.3037	-0.1619
VEN_108_set31__360	0.4144	0.4275	0.8779	0.3162	0.9094	0.3577	0.3086	0.4351	0.3583	0.4042
VEN_108_set31__405	-0.1120	-0.1674	0.2145	-0.1189	0.3725	-0.0434	-0.1883	-0.0407	-0.1132	-0.0052
VEN_108_set31__418	-0.0268	0.1830	-0.2386	0.8998	-0.3288	0.2455	0.4516	-0.0360	-0.0179	-0.0069
VEN_108_set31__516	0.2978	0.3437	0.5648	-0.1264	0.6719	0.2170	0.1967	0.3619	0.2807	0.3592
VEN_108_set31__524	-0.2648	-0.2722	0.0938	-0.1969	0.1913	-0.1531	-0.3082	-0.2437	-0.2710	-0.1838
VEN_108_set31__55	0.3940	0.4090	0.8672	0.2967	0.8700	0.3655	0.3355	0.4790	0.3482	0.4022
VEN_108_set31__551	0.4449	0.3703	0.7879	0.1378	0.8889	0.3443	0.3801	0.4757	0.3659	0.4817
VEN_108_set31__597	0.2302	0.4339	-0.1687	0.7351	-0.4911	0.4182	0.4496	0.1993	0.3794	0.3878
VEN_108_set31__644	0.1534	0.1964	0.5714	0.0493	0.6316	0.1104	0.0278	0.2437	0.1106	0.1933
VEN_108_set31__655	0.2262	0.1281	-0.4424	0.0410	-0.5062	0.1441	0.2447	0.3244	0.2833	0.2260
VEN_108_set31__686	-1.3906	-1.4140	-1.2754	-1.8090	-1.1183	-1.0981	-0.9912	-1.1934	-1.3762	-1.1148
VEN_108_set31__692	0.2201	0.2158	0.6249	0.0687	0.7199	0.1489	0.1243	0.3257	0.1750	0.2138
VEN_108_set31__712	0.2655	0.0317	-0.5214	0.2877	-0.5220	0.1167	0.0667	0.0508	0.2833	0.1466
VEN_108_set31__716	-0.0220	-0.2599	-0.7129	0.1022	-0.5511	-0.0164	-0.1666	0.3150	0.1191	-0.2610
VEN_108_set31__737	0.0453	0.0151	-0.4911	0.4798	-0.5523	0.0581	0.1481	-0.0221	0.0897	-0.0178
VEN_108_set31__741	-0.6190	-0.6888	-0.2205	-0.8816	-0.2143	-0.4671	-0.6131	-0.6488	-0.5984	-0.3444
VEN_108_set31__771	-0.5908	-0.6356	-0.3471	-1.0067	-0.4080	-0.6654	-0.5117	-0.6127	-0.5860	-0.5607
VEN_108_set31__803	0.1886	0.1542	0.5936	0.0289	0.6723	0.1407	0.1228	0.2152	0.1401	0.2402
VEN_108_set31__909	0.2309	0.1857	0.6453	0.2159	0.6935	0.1880	0.1630	0.3642	0.1727	0.2635
VEN_108_set32__145	0.0421	0.0352	-0.5788	0.2330	-0.4321	0.1439	0.1018	-0.0962	0.0764	-0.2103
VEN_108_set32__146	0.4193	0.4687	-0.1645	0.8209	-0.3954	0.4444	0.4818	0.3032	0.5425	0.3026
VEN_108_set32__224	-0.1677	-0.0224	0.3117	-0.2356	0.3616	-0.0792	-0.2477	-0.0610	-0.1666	-0.0533
VEN_108_set32__240	-0.1342	0.3547	-0.1287	-0.4262	-0.1252	0.2593	-0.2214	-0.2339	-0.0837	-0.0118
VEN_108_set32__276	-0.4725	-0.3752	-0.7758	0.2081	-0.8739	-0.2389	-0.2785	-0.2887	-0.3869	-0.4336
VEN_108_set32__355	-0.0129	0.1402	0.4680	-0.0801	0.5673	0.0117	-0.0683	0.0491	-0.0458	0.0515
VEN_108_set32__357	-0.4663	-0.2899	-1.0133	-0.5912	-1.5332	-1.0010	-0.2617	-0.2773	-0.6347	-1.1988
VEN_108_set32__375	0.1745	0.3448	0.6862	0.0951	0.7786	0.2189	0.1267	0.3479	0.1510	0.2323
VEN_108_set32__453	0.1116	0.1342	0.5457	0.0167	0.6182	0.0789	0.0287	0.1926	0.0621	0.0681
VEN_108_set32__516	0.1992	0.2550	0.6995	0.0381	0.8263	0.1938	0.0903	0.2765	0.1541	0.1694
VEN_108_set32__537	0.0411	0.0740	0.4764	-0.1134	0.5725	0.0483	-0.0075	0.1397	0.0313	0.1201
VEN_108_set32__629	-0.2951	-0.8201	-0.8873	-0.8788	-0.8793	-0.6535	-0.1674	-0.7682	-0.3505	-0.5790
VEN_108_set3__214	0.4544	0.5345	0.7847	0.0421	0.9227	0.4016	0.4005	0.3877	0.3671	0.5120
VEN_108_set3__222	-0.3835	-0.3521	-0.2002	-0.8462	-0.2095	-0.3973	-0.3983	-0.5019	-0.3972	-0.3749
VEN_108_set3__234	-1.1254	-0.8697	-1.0922	-1.3111	-1.1221	-1.1692	-1.2059	-1.2622	-1.0396	-1.0191
VEN_108_set3__269	0.1156	0.1068	0.5243	0.1482	0.5623	0.1684	0.0342	0.1692	0.0988	0.1682
VEN_108_set3__308	0.0552	-0.0709	0.3857	-0.0339	0.4683	-0.0521	-0.0072	0.1117	0.0319	0.1115
VEN_108_set3__336	-0.3976	-0.3768	-0.0567	-0.5012	0.1784	-0.1976	-0.4831	-0.3444	-0.5091	-0.2090
VEN_108_set3__535	0.0106	-0.1179	-0.5874	0.1584	-0.7451	-0.0152	0.0509	-0.0081	0.1385	-0.1628
VEN_108_set3__577	0.1023	0.1217	-0.4376	0.4204	-0.5144	0.1298	0.1415	0.0796	0.1313	-0.0222
VEN_108_set3__627	-0.0713	0.0292	0.1411	-0.4456	0.2583	-0.0202	-0.1978	-0.1415	-0.1835	0.0836
VEN_108_set3__638	0.2769	0.3128	0.7319	0.1238	0.7876	0.2394	0.1817	0.2289	0.2189	0.3152
VEN_108_set3__755	0.0449	0.0818	0.4077	-0.1562	0.5820	0.0834	-0.0714	0.1409	0.0038	0.1595
VEN_108_set3__816	-0.0039	0.0392	0.3960	-0.3500	0.3733	0.0759	-0.1873	0.0671	0.0012	-0.0139
VEN_108_set3__846	0.1996	0.0372	-0.2525	0.6820	-0.4236	0.2328	0.2915	0.2328	0.2581	0.1140
VEN_108_set3__859	0.3179	0.0015	-0.4697	0.4347	-0.6236	0.3070	0.2247	0.1304	0.3171	0.1042
VEN_108_set3__90	-0.3210	-0.4281	-0.0482	-0.6005	-0.0149	-0.3261	-0.3524	-0.3906	-0.3449	-0.2595
VEN_108_set3__915	0.2784	0.5248	0.5483	0.4798	0.6537	0.2262	0.1310	0.5030	0.1966	0.2663
VEN_108_set5__2	0.3824	0.3526	0.7342	0.1180	0.8679	0.2711	0.3213	0.3760	0.2843	0.3827
VEN_108_set5__401	0.0759	-0.0577	-0.4059	0.1876	-0.5078	0.0438	0.2616	-0.0415	0.0789	-0.0663
VEN_108_set5__431	0.8230	0.7649	0.0384	0.5784	-0.0377	0.6948	0.9418	0.7242	0.8083	0.7074
VEN_108_set5__520	0.2506	0.3173	0.7205	-0.1565	0.7139	0.1605	0.2030	0.2745	0.1836	0.2174
VEN_108_set5__601	-1.1119	-1.1248	-0.4391	-1.6907	-0.8339	-1.3078	-1.1990	-1.3507	-0.9151	-1.0983
VEN_108_set5__650	-0.2219	-0.3930	-0.4456	-0.1295	-0.4979	-0.3141	-0.1866	-0.4431	-0.2106	-0.3970
VEN_108_set5__705	0.3082	0.2667	0.7066	-0.0797	0.7402	0.1738	0.1888	0.3895	0.2356	0.3711
VEN_108_set5__711	0.1520	0.1815	0.5702	0.0979	0.6535	0.1291	0.1948	0.2364	0.0874	0.2360
VEN_108_set5__727	-0.5152	-0.9131	-0.5035	-0.0081	-0.3720	-0.6143	-0.6956	-0.7647	-0.4858	-0.7383
VEN_108_set5__744	0.4181	0.3851	0.7734	-0.0896	0.7836	0.3019	0.3545	0.4164	0.3474	0.4900
VEN_108_set6__328	-0.3915	-0.3102	-0.1491	-0.5506	-0.1837	-0.4059	-0.3365	-0.4406	-0.4418	-0.4083
VEN_108_set6__334	0.3338	0.3019	0.2080	0.8573	0.0073	0.3814	0.5144	0.3492	0.2959	0.3679
VEN_108_set6__343	0.2746	0.2867	0.7378	0.1055	0.8103	0.2655	0.2257	0.3858	0.2422	0.3009
VEN_108_set6__440	0.2066	0.2995	0.6277	0.0466	0.6354	0.2059	0.1327	0.2599	0.1562	0.2280
VEN_108_set6__477	-0.1170	-0.5198	-0.7187	0.2512	-0.8280	-0.0583	-0.0266	-0.4912	-0.1187	-0.0028
VEN_108_set6__504	0.0397	0.1769	0.2191	-0.4950	0.4148	0.0032	0.1645	0.1326	0.0247	0.1122
VEN_108_set6__583	-1.5890	-1.4938	-1.5045	-1.5066	-1.2667	-1.4371	-0.9189	-1.7470	-1.4115	-0.5578
VEN_108_set6__640	-0.0461	-0.1594	-0.4507	0.3391	-0.7288	0.1117	0.0023	-0.1364	0.0200	-0.1391
VEN_108_set6__680	-0.0591	0.0940	-0.5768	0.2937	-0.5929	-0.0160	0.0377	-0.1073	-0.1123	-0.2898
VEN_108_set6__681	0.2183	0.2335	0.6658	0.1088	0.7340	0.1695	0.1257	0.3534	0.1630	0.2351
VEN_108_set6__738	0.0532	0.1000	0.4711	-0.2978	0.4759	-0.0258	-0.0181	0.1225	-0.0108	0.0385
VEN_108_set6__761	0.1823	0.3608	-0.4367	0.2191	-0.5963	-0.0404	0.1926	-0.0226	0.0333	0.0723
VEN_108_set7__149	0.0408	0.1955	0.3159	-0.1957	0.4981	0.0095	0.1438	0.1262	0.0590	0.0721
VEN_108_set7__227	-0.4249	-0.4267	-0.6597	0.0519	-0.7827	-0.3309	-0.1787	-0.3059	-0.2725	-0.3242
VEN_108_set7__232	0.1843	0.1636	0.7603	0.0113	0.9435	0.1742	0.3847	0.0691	0.0912	0.2206
VEN_108_set7__252	-0.7583	-0.5725	-0.4246	-0.9412	-0.6121	-0.6475	-0.4183	-0.8701	-0.7128	-0.7117
VEN_108_set7__300	0.0866	-0.0944	-0.5208	0.2672	-0.7218	0.3255	0.0575	-0.0152	0.1312	0.0336
VEN_108_set7__391	-0.1392	-0.4271	-0.7876	-0.1702	-0.6376	-0.0963	-0.1173	0.0902	0.1265	0.0550
VEN_108_set7__41	0.1713	0.1970	-0.3525	0.0388	-0.4034	0.0823	0.1348	0.1798	0.1985	0.0875
VEN_108_set7__475	-0.2554	-0.1964	-0.7673	0.3233	-0.9222	-0.2181	-0.2895	-0.0092	-0.2131	-0.2958
VEN_108_set7__50	0.3383	0.4463	0.7105	0.1560	0.8521	0.3256	0.4979	0.5212	0.3234	0.3234
VEN_108_set7__532	0.2427	0.2451	-0.2979	0.5831	-0.3407	0.3324	0.2104	0.1936	0.2994	0.2103
VEN_108_set7__561	0.1985	0.2857	-0.1219	0.7948	-0.6215	0.2471	0.2762	0.4381	0.4591	0.0943
VEN_108_set7__61	0.3625	0.4793	0.6697	0.0519	0.8365	0.2401	0.1280	0.2519	0.3646	0.4703
VEN_108_set8__245	-0.7188	-0.5497	-0.3682	-1.3524	-0.4464	-0.7119	-0.5603	-0.6208	-0.6626	-0.5536
VEN_108_set8__278	-0.1765	-0.0760	-0.2548	-0.6789	-0.4201	-0.4115	-0.1452	-0.3106	-0.2614	-0.2582
VEN_108_set8__299	0.1038	0.1383	0.5184	-0.0202	0.5914	0.1225	0.0099	0.1598	0.0490	0.1979
VEN_108_set8__394	-0.3301	-0.4484	0.0843	-0.4518	0.0506	-0.3615	-0.3563	-0.3036	-0.3022	-0.3545
VEN_108_set8__422	-0.3191	-0.3669	0.1165	-0.3174	0.2210	-0.1518	-0.2971	-0.0335	-0.2947	-0.1658
VEN_108_set8__587	-0.2523	-0.5224	-0.4142	0.6456	-0.5027	-0.0368	-0.1123	-0.1967	-0.1600	-0.5744
VEN_108_set8__619	-0.9981	-0.8531	-0.8760	-1.3873	-0.8142	-0.9860	-1.0567	-1.0532	-1.0285	-0.8738
VEN_108_set8__644	-0.3051	-0.0484	-0.1109	-1.7168	-0.2979	-0.6412	-0.2938	-0.3225	-0.5154	-0.3358
VEN_108_set8__75	-0.5167	-0.6073	-0.2357	-0.7092	-0.2562	-0.4874	-0.4963	-0.5825	-0.5189	-0.4451
VEN_108_set8__858	0.0166	-0.0725	0.2889	-0.2080	0.5637	0.1302	0.4137	-0.0545	0.1015	0.1477
VEN_108_set9__15	-0.2116	-0.2526	0.2947	-0.4913	0.4363	-0.2247	-0.1682	-0.0999	-0.2176	-0.2086
VEN_108_set9__152	0.5301	0.4345	-0.1091	1.1406	-0.2887	0.4360	0.4987	0.3808	0.5219	0.3129
VEN_108_set9__231	-0.0558	-0.2548	-0.4676	0.2957	-0.4873	-0.0799	-0.0839	-0.0283	0.0497	-0.0977
VEN_108_set9__247	0.5344	0.3699	-0.1651	0.6176	-0.2887	0.5237	0.5214	0.3398	0.6093	0.4265
VEN_108_set9__253	0.2106	-0.0644	-0.2509	0.7783	-0.4755	0.1742	0.3692	0.3469	0.2397	0.0565
VEN_108_set9__309	0.0069	0.0081	0.4870	-0.3436	0.6495	-0.0019	-0.0991	-0.1008	-0.1434	0.1926
VEN_108_set9__323	0.7518	0.8083	-0.1702	0.6178	-0.2410	0.7387	0.7188	0.5942	0.8956	0.6863
VEN_108_set9__332	-0.0993	-0.1764	-0.3034	0.3294	-0.7243	0.0329	-0.0018	-0.0701	-0.0971	-0.3824
VEN_108_set9__36	0.2467	0.2890	-0.3459	0.3150	-0.4946	0.2549	0.3135	0.1091	0.3278	0.2394
VEN_108_set9__456	-0.4928	-0.4775	-0.4594	-0.9048	-0.5569	-0.4641	-0.4595	-0.5505	-0.5503	-0.5881
VEN_108_set9__591	-0.3096	-0.5429	0.1419	0.3841	0.4474	-0.3541	-0.2972	0.0582	-0.3746	-0.5703
VEN_108_set9__91	0.8014	1.1896	0.8343	0.4260	0.8794	0.6038	0.5443	0.5849	0.8711	0.3841
VEN_108_set9__93	-0.3955	-0.3124	0.2411	-0.4655	0.1773	-0.2742	-0.4142	-0.3419	-0.4463	-0.4747
VEN_109_set10__160	0.4613	0.4232	0.8175	-0.0908	0.8856	0.3115	0.4148	0.4727	0.3861	0.5088
VEN_109_set10__224	-0.1132	-0.0760	-0.5499	-0.0935	-0.7941	-0.2967	-0.0328	-0.5214	-0.2018	-0.0286
VEN_109_set10__241	-0.2700	-0.1118	-0.0589	-0.6978	-0.0860	-0.2814	-0.2893	-0.1247	-0.2636	-0.2981
VEN_109_set10__325	-0.2184	-0.2407	-0.4124	0.1209	-0.5102	-0.1998	-0.0001	-0.2012	-0.1405	-0.1924
VEN_109_set10__372	0.1743	0.0486	0.6681	0.2639	0.7310	-0.0888	0.1572	0.1721	0.2103	0.2299
VEN_109_set10__387	-0.2031	-0.2463	0.2691	0.1221	0.3978	-0.1047	-0.1467	-0.0408	-0.1226	-0.0125
VEN_109_set10__584	-0.3496	-0.4303	-0.6766	0.0668	-0.8827	-0.2449	-0.3413	-0.3554	-0.2515	-0.3506
VEN_109_set10__651	-0.0925	-0.2442	-0.6668	0.1049	-0.7172	-0.0940	-0.2222	-0.1851	-0.1906	-0.3304
VEN_109_set10__733	0.2348	0.1906	0.6790	0.0852	0.7322	0.1751	0.1421	0.3923	0.1977	0.2917
VEN_109_set1__147	-0.5532	-0.3996	-0.2476	-0.9884	-0.2745	-0.4839	-0.2599	-0.6439	-0.3779	-0.5301
VEN_109_set1__245	0.1757	0.2692	0.4355	0.0402	0.6115	0.0567	0.1219	0.1615	0.1584	0.3065
VEN_109_set1__427	-0.1910	-0.2685	-0.5343	0.3382	-0.6525	-0.1246	-0.1032	-0.1862	-0.1067	-0.1869
VEN_109_set1__431	-0.2444	-0.1095	-0.6923	0.0822	-0.8592	-0.4042	-0.0616	-0.4193	-0.2814	-0.4856
VEN_109_set1__444	0.4559	0.4120	0.8706	0.1321	0.9112	0.3610	0.4116	0.4668	0.3840	0.4636
VEN_109_set1__466	-0.1390	-0.1801	0.1035	0.3277	0.1512	-0.3207	-0.1887	-0.1069	-0.1853	-0.2022
VEN_109_set1__496	0.1851	0.1560	0.6728	0.1400	0.7491	0.1774	0.1020	0.2510	0.1231	0.2328
VEN_109_set1__536	0.3675	0.4637	0.8427	0.2383	0.8523	0.3371	0.3404	0.4321	0.3247	0.3915
VEN_109_set1__587	-0.1718	-0.0619	-0.5048	0.1320	-0.6811	-0.0581	-0.1102	-0.1551	-0.1096	-0.1757
VEN_109_set1__596	-0.1901	-0.2978	-0.5988	-0.6444	-0.4992	-0.1868	-0.2272	-0.3162	-0.3155	-0.2489
VEN_109_set1__65	-0.2366	0.0886	-0.3348	-0.1842	-0.6392	-0.0515	-0.0911	0.0636	-0.0617	-0.1765
VEN_109_set1__687	0.2877	0.3603	0.6969	0.1144	0.7503	0.2343	0.1921	0.3379	0.2582	0.3647
VEN_109_set1__7	0.2316	0.1640	0.4277	-0.1682	0.4182	0.1181	0.1214	-0.2342	0.1895	0.2157
VEN_109_set1__778	-0.0391	0.0920	0.4625	-0.1638	0.5159	0.0506	-0.1459	0.0958	0.0116	0.1241
VEN_109_set1__782	-0.3450	-0.7808	-0.8979	-0.4941	-0.8076	-0.5899	-0.2030	-0.6958	-0.3394	-0.5372
VEN_109_set1__908	-0.7268	-0.9108	-0.5689	-1.2543	-0.6027	-0.7077	-0.8646	-0.8319	-0.6867	-0.6615
VEN_109_set1__91	0.2184	0.1889	-0.2313	0.2929	-0.4032	0.1908	0.2491	0.1234	0.2738	0.0957
VEN_109_set1__92	-0.0222	-0.0092	0.2246	-0.3382	0.4260	-0.0349	-0.0636	-0.1079	-0.1285	0.0950
VEN_109_set1__933	0.1823	0.2326	0.6252	0.0721	0.6889	0.1747	0.0900	0.2311	0.1190	0.1941
VEN_109_set1__953	0.0106	-0.1351	-0.5309	0.0834	-0.4920	-0.0113	0.1533	0.2355	0.0700	0.0475
VEN_109_set1__960	-0.3087	-0.3200	-0.6594	0.1156	-0.6887	-0.2325	-0.1757	-0.2073	-0.2269	-0.3048
VEN_109_set22__174	0.1863	0.1481	0.5668	-0.0947	0.7184	0.1285	0.1369	0.2232	0.1177	0.2218
VEN_109_set22__262	-0.1849	-0.2758	-0.5354	0.2097	-0.6287	-0.1325	-0.2207	-0.3147	-0.2056	-0.2032
VEN_109_set22__30	-0.1040	-0.1404	0.2629	-0.2134	0.3905	-0.1029	-0.1139	-0.0054	-0.1461	0.0603
VEN_109_set22__418	0.5009	0.4877	0.3152	1.5206	0.0670	0.5368	0.7283	0.4881	0.6506	0.4467
VEN_109_set22__427	-0.2844	-0.4310	-0.6545	-0.0082	-0.6789	-0.3224	-0.0982	-0.3052	-0.2001	-0.2723
VEN_109_set22__438	0.3698	0.3409	0.7358	-0.0019	0.8423	0.2724	0.3060	0.3946	0.2889	0.3916
VEN_109_set22__473	0.3316	0.1619	-0.3728	0.4850	-0.3660	0.2724	0.3248	0.4334	0.4705	0.3570
VEN_109_set22__479	-0.2518	-0.2817	-0.5731	0.0001	-0.7575	-0.2733	-0.1103	-0.4277	-0.1670	-0.4050
VEN_109_set22__495	0.1580	0.1500	0.6098	-0.0569	0.7131	0.2219	0.2220	0.2621	0.1039	0.2999
VEN_109_set22__503	0.0654	0.1077	0.5369	-0.1046	0.7408	0.0225	-0.0088	0.2384	0.0631	0.1088
VEN_109_set22__521	0.3216	0.2875	0.7646	0.0749	0.8354	0.2293	0.2447	0.4121	0.2599	0.3302
VEN_109_set22__570	0.0877	-0.2409	-0.4053	0.1724	-0.5756	0.1303	0.0307	-0.0120	0.1280	-0.0166
VEN_109_set22__600	0.0035	-0.0076	0.4815	-0.3527	0.5965	-0.0415	-0.0560	0.0442	-0.0428	0.0462
VEN_109_set22__635	0.5555	0.4703	0.8547	0.1065	0.9530	0.4124	0.4452	0.5513	0.4506	0.6046
VEN_109_set22__639	0.0049	-0.0707	0.2868	-0.2339	0.3903	-0.0502	-0.0910	0.1037	-0.0664	0.0294
VEN_109_set22__64	-0.1179	-0.0779	-0.4798	0.1902	-0.4238	-0.0719	-0.0882	0.0094	-0.1238	-0.2664
VEN_109_set22__642	-0.0690	-0.3400	-0.6018	-0.0424	-0.6943	-0.2463	-0.0335	-0.2147	-0.1369	-0.1684
VEN_109_set22__670	0.1965	0.2291	0.6013	0.0402	0.6784	0.1218	0.1198	0.3105	0.1434	0.2217
VEN_109_set22__768	0.3164	0.2965	0.6654	-0.1572	0.8088	0.1611	0.2964	0.3369	0.2539	0.2754
VEN_109_set22__853	-0.3871	-0.6156	-0.8095	0.0019	-0.8925	-0.3899	-0.2080	-0.3643	-0.2261	-0.5663
VEN_109_set22__87	0.1490	0.0928	0.3491	-0.0712	0.3879	0.0869	0.1589	0.1534	0.1030	0.2269
VEN_109_set22__88	0.1633	0.1977	0.5644	-0.1339	0.6026	0.1496	0.1239	0.2464	0.0665	0.1169
VEN_109_set23__105	-0.4131	-0.6839	-0.7288	-0.2285	-0.8904	-0.4223	-0.5495	-0.2493	-0.3963	-0.6405
VEN_109_set23__108	0.2260	0.2337	0.5715	-0.0051	0.6783	0.1865	0.1598	0.2797	0.1716	0.3022
VEN_109_set23__232	0.1187	0.1805	0.5959	0.1341	0.6474	0.1294	0.1003	0.2068	0.0793	0.1061
VEN_109_set23__283	0.0446	0.1541	0.4884	-0.1908	0.5403	0.0357	-0.0277	0.1409	0.0795	0.0712
VEN_109_set23__350	-0.3016	-0.4798	-0.7041	-0.0382	-0.7813	-0.2428	-0.2247	-0.3869	-0.2476	-0.3804
VEN_109_set23__364	0.2042	0.1442	0.5972	0.1614	0.7206	0.1878	0.1630	0.2403	0.1549	0.2338
VEN_109_set23__400	0.1706	0.0838	0.1653	-0.1346	0.1121	0.1826	0.1704	-0.1055	0.1023	0.0805
VEN_109_set23__404	0.0772	0.0887	0.4441	-0.3642	0.5462	0.0399	-0.0247	0.0916	0.0021	0.1261
VEN_109_set23__445	0.3654	0.3648	0.8259	0.2392	0.8885	0.3525	0.3633	0.3990	0.3027	0.3362
VEN_109_set23__448	0.0880	0.0905	0.5061	-0.2553	0.6811	0.1377	0.0749	0.2577	0.0406	0.0992
VEN_109_set23__482	-0.1901	-0.2585	-0.5495	-0.3689	-0.5791	-0.2002	-0.1818	-0.0819	-0.1479	-0.1441
VEN_109_set23__496	0.0454	-0.0339	0.5073	0.0057	0.5449	0.0393	-0.0254	0.0200	-0.0477	0.0405
VEN_109_set23__504	0.0506	0.1778	0.6187	-0.0992	0.5593	0.1035	0.0081	0.0745	0.0272	0.1341
VEN_109_set23__514	0.0114	0.0460	0.4233	-0.1521	0.5165	0.0046	-0.0839	0.0984	-0.0524	0.0841
VEN_109_set23__608	0.1316	0.1899	0.6785	-0.0634	0.6764	0.1312	0.0684	0.1861	0.0995	0.2379
VEN_109_set23__609	-0.6473	-0.7787	0.0934	-0.4334	-0.2899	-0.6468	-0.6622	-0.5167	-0.5825	-0.6048
VEN_109_set23__648	-0.0671	-0.0391	0.4836	-0.3527	0.5346	-0.0682	-0.1503	-0.0568	-0.1393	-0.0518
VEN_109_set23__726	-0.3870	-0.4042	-0.7398	-0.4344	-0.7491	-0.4993	-0.4185	-0.5146	-0.3895	-0.4082
VEN_109_set23__755	0.0816	0.1367	0.4683	-0.1330	0.5717	0.1484	-0.0260	0.1603	0.0592	0.1978
VEN_109_set23__758	-0.3114	-0.3229	0.0117	-0.6419	0.0272	-0.3298	-0.4108	-0.2455	-0.3098	-0.2369
VEN_109_set23__784	0.1855	0.2314	0.5961	0.0344	0.6869	0.1828	0.1353	0.2430	0.1101	0.2009
VEN_109_set24__117	-0.1735	-0.0576	-0.6725	0.2310	-0.6963	-0.0747	-0.2444	-0.2064	-0.0966	-0.2052
VEN_109_set24__155	0.0420	0.3531	-0.6098	-0.0057	-0.6269	-0.0877	0.2184	-0.2799	-0.0767	-0.1351
VEN_109_set24__197	-0.4919	-0.2922	-0.1502	-0.8471	-0.3814	-0.5474	-0.5736	-0.3943	-0.4581	-0.5616
VEN_109_set24__202	0.1782	0.1579	-0.3405	0.5742	-0.4496	0.1637	0.1583	0.0888	0.2744	0.1308
VEN_109_set24__237	-0.2786	-0.5084	-0.8412	0.2359	-0.7649	-0.4007	-0.0590	-0.0905	-0.1733	-0.2014
VEN_109_set24__284	0.1386	0.0281	-0.3685	0.6689	-0.4092	0.2134	0.2779	0.1765	0.2144	0.0262
VEN_109_set24__286	-0.2310	-0.3136	0.1918	-0.2529	0.2835	-0.3087	-0.2596	-0.1846	-0.2884	-0.2235
VEN_109_set24__310	0.2415	0.2258	0.6480	0.1476	0.6823	0.2216	0.1828	0.3041	0.1812	0.2985
VEN_109_set24__322	0.0510	0.1910	-0.4163	0.2051	-0.5095	0.0083	0.1392	-0.1524	0.1351	0.1283
VEN_109_set24__340	0.1957	-0.4459	-0.3371	1.3169	-0.5297	-0.0032	0.4994	0.0307	0.1776	0.0697
